,CVR,Imps,conversions,banner_width,banner_height,rewarded,campaign_id,inventory_source,app_bundle,ad_position,geo_country,platform_browser,platform_os,platform_carrier,platform_device_make,video_player_size,content_language,ad_size
3249,0.0,29,0,320.0,480.0,,5,MOPUB,com.waplog.social,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,LG,M,,320x480
3250,0.0,1,0,320.0,480.0,,5,APP_LOVIN,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Android Browser,Android,GCI Wireless,LG,M,,320x480
3251,0.0,2,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Sony,,de,-1x-1
3252,0.0,2,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HTC,,es,-1x-1
3253,0.0,48,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,LG,,en,-1x-1
3254,0.0,9,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Huawei,M,,320x480
3255,0.0,269,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.ginrummyfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,,,320x480
3256,0.0,7,0,1024.0,768.0,1.0,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,ZTE,L,,1024x768
3257,0.0,28,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,TCL,,en,-1x-1
3258,0.0,6,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Android Browser,Android,,Motorola,M,,320x480
3259,0.0,7,0,320.0,480.0,,5,APP_LOVIN,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Xiaomi,M,,320x480
3260,0.0007097232079489,1409,1,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HTC,,en,-1x-1
3261,0.0,1,0,,,,5,GOOGLE_ADX,com.karmangames.hearts,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Nokia,,en,-1x-1
3262,0.0,1,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,,pl,-1x-1
3263,0.0,14,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,TCL,M,,320x480
3264,0.0,23,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Kyocera,,,320x480
3265,0.0,2,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Coolpad,,en,-1x-1
3266,0.0,1,0,320.0,480.0,,5,MOPUB,com.gazeus.euchre,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Q-innovations,M,,320x480
3267,0.0,2,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HTC,,en,-1x-1
3268,0.0,32,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Xiaomi,,en,-1x-1
3269,0.0,1,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Samsung,,en,-1x-1
3270,0.0,1,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Oppo,M,,320x480
3271,0.0,1117,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Samsung,,,320x480
3272,0.0,18,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Google,M,,480x320
3273,0.0,1,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Kyoceera,M,,320x480
3274,0.0,16,0,320.0,480.0,,5,MOPUB,com.wb.psych,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Samsung,M,,320x480
3275,0.0,36,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,-1,M,,320x480
3276,0.0,3,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,LeEco,,en,-1x-1
3277,0.0,2,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellcom,Samsung,,,320x480
3278,0.0,1,0,320.0,480.0,,5,APP_LOVIN,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Google,M,,320x480
3279,0.0,660,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,TCL,,en,-1x-1
3280,0.0002466091245376079,8110,2,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,LG,,,320x480
3281,0.0,160,0,320.0,480.0,,5,APP_LOVIN,com.playrific.cannonsnballs,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,M,,320x480
3282,0.0,17,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Blu,,en,-1x-1
3283,0.0,10,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Huawei,M,,320x480
3284,0.0,761,0,320.0,480.0,,5,APP_LOVIN,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,M,,320x480
3285,0.0,18,0,320.0,480.0,,5,MOPUB,com.guardian.security.pri,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,LG,M,,320x480
3286,0.0,1,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,HMD,,en,-1x-1
3287,0.0,230,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,LG,,es,-1x-1
3288,0.0,6,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Nokia,,en,-1x-1
3289,0.0,46,0,320.0,480.0,,5,MOPUB,com.guardian.security.pri,ABOVE_THE_FOLD,USA,Android Browser,Android,,Motorola,M,,320x480
3290,0.0,3,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Carolina West,LG,,,480x320
3291,0.0,2,0,,,,5,GOOGLE_ADX,com.karmangames.pinochle,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,TCL,,en,-1x-1
3292,0.0,7,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Samsung,,en,-1x-1
3293,0.0,23,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Xiaomi,,,320x480
3294,0.0,1,0,320.0,480.0,,5,MOPUB,net.zedge.android,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Alcatel,,,320x480
3295,0.0,57,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,TCL,M,,320x480
3296,0.0,376,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Coolpad,M,,320x480
3297,0.0,8,0,320.0,480.0,1.0,5,APP_LOVIN,com.playrific.cannonsnballs,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,C-Spire Wireless,Samsung,M,,320x480
3298,0.0,1,0,320.0,480.0,,5,MOPUB,com.health.drinkwater.reminder,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,OnePlus,M,,320x480
3299,0.0,25,0,,,,5,GOOGLE_ADX,com.karmangames.pinochle,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Google,,en,-1x-1
3300,0.0,18,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,TCL,M,,320x480
3301,0.0,9,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.ginrummyfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,OnePlus,,,320x480
3302,0.0,22,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,HTC,M,,320x480
3303,0.0,29,0,320.0,480.0,,5,MOPUB,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,-1,M,,320x480
3304,0.0,6,0,1024.0,768.0,,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,LG,L,,1024x768
3305,0.0,3,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Vortex,,en,-1x-1
3306,0.0,9,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellular One,Samsung,,,320x480
3307,0.0,3,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Android Browser,Android,,-1,M,,480x320
3308,0.0,153,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,TCL,M,,320x480
3309,0.0,17,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Android Browser,Android,,Samsung,M,,480x320
3310,0.0,1,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,-1,,id,-1x-1
3311,0.0,2,0,480.0,320.0,1.0,5,APP_LOVIN,com.fungames.sniper3d,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Essential,M,,480x320
3312,0.0,1,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.ginrummyfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Vortex,,,320x480
3313,0.0,11,0,,,,5,GOOGLE_ADX,com.karmangames.pinochle,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,TracFone,,en,-1x-1
3314,0.0,331,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,Samsung,,,320x480
3315,0.0,8,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Sky Devices,,,320x480
3316,0.0,4172,0,,,,5,GOOGLE_ADX,com.karmangames.hearts,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,,en,-1x-1
3317,0.0,15,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Yulong,,en,-1x-1
3318,0.0,3,0,320.0,480.0,,5,MOPUB,com.color.call.flash.colorphone,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Yulong,M,,320x480
3319,0.0,8,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,M,,320x480
3320,0.0,446,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Kyocera,M,,320x480
3321,0.0,2,0,,,1.0,5,MOPUB,com.glu.dino,,USA,Android Browser,Android,,LG,M,,-1x-1
3322,0.0,5,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Q-innovations,,en,-1x-1
3323,0.0,14,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Blu,,,320x480
3324,0.0,290,0,320.0,480.0,,5,APP_LOVIN,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Google,M,,320x480
3325,0.0,23,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Yulong,M,,320x480
3326,0.0,12,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Unimax,,en,-1x-1
3327,0.0,134,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,,en,-1x-1
3328,0.0,59,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,C-Spire Wireless,Samsung,,en,-1x-1
3329,0.0,4,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Meizu,M,,320x480
3330,0.0,50,0,320.0,480.0,,5,APP_LOVIN,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,ZTE,M,,320x480
3331,0.0,109,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,Motorola,M,,320x480
3332,0.0,65,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,-1,,,320x480
3333,0.0,228,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,LG,M,,320x480
3334,0.0,21,0,320.0,480.0,,5,APP_LOVIN,com.gazeus.euchre,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,M,,320x480
3335,0.0,455,0,320.0,480.0,,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Google,M,,320x480
3336,0.0,1,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Xiaomi,,en,-1x-1
3337,0.0,6,0,1024.0,768.0,1.0,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,LG,L,,1024x768
3338,0.0,1,0,320.0,480.0,1.0,5,APP_LOVIN,com.clubcooee.cooee,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,-1,M,,320x480
3339,0.0,2,0,480.0,320.0,,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,HTC,,,480x320
3340,0.0,4,0,480.0,320.0,1.0,5,MOPUB,com.glu.deerhunt2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,M,,480x320
3341,0.0,13,0,,,,5,GOOGLE_ADX,com.yep.calculator,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,,en,-1x-1
3342,0.0,10,0,480.0,320.0,1.0,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,C-Spire Wireless,Samsung,M,,480x320
3343,0.0,2566,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,LG,M,,320x480
3344,0.0,70,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Coolpad,,,480x320
3345,0.0,3,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Kyocera,,en,-1x-1
3346,0.0,8,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Q-innovations,,,320x480
3347,0.0,211,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Huawei,,,320x480
3348,0.0,2,0,320.0,480.0,,5,APP_LOVIN,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Viaero,Huawei,M,,320x480
3349,0.0,4,0,320.0,480.0,,5,MOPUB,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,HTC,M,,320x480
3350,0.0,3,0,480.0,320.0,1.0,5,APP_LOVIN,com.lockwoodpublishing.avakinlife,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,M,,480x320
3351,0.0,2,0,480.0,320.0,,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,LeEco,,,480x320
3352,0.0,118,0,320.0,480.0,,5,APP_LOVIN,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Motorola,M,,320x480
3353,0.0,254,0,320.0,480.0,,5,MOPUB,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Google,M,,320x480
3354,0.0,67,0,320.0,480.0,,5,MOPUB,com.dna.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,LG,M,,320x480
3355,0.0,17,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,HTC,M,,320x480
3356,0.0,6,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Bmobile,,es,-1x-1
3357,0.0,252,0,480.0,320.0,,5,MOPUB,com.gsn.android.tripeaks,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,TCL,M,,480x320
3358,0.0,1,0,320.0,50.0,,5,RUBICON,com.puzzlegame.puzzledom,POSITION_UNKNOWN,USA,Safari,iOS,Verizon,Apple,,,320x50
3359,0.0008298755186721991,1205,1,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Alcatel,M,,320x480
3360,0.0,4,0,320.0,480.0,,5,APP_LOVIN,com.playrific.cannonsnballs,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Motorola,M,,320x480
3361,0.0,11,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Viaero,Motorola,,,320x480
3362,0.0,53,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,HTC,,,320x480
3363,0.0,4,0,320.0,480.0,1.0,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,M,,320x480
3364,0.00411522633744856,243,1,320.0,480.0,,5,MOPUB,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,ZTE,,,320x480
3365,0.0,28,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,TCL,,,320x480
3366,0.0,14,0,,,,5,GOOGLE_ADX,com.karmangames.hearts,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Coolpad,,en,-1x-1
3367,0.0,5,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Coolpad,M,,320x480
3368,0.0,779,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,M,,480x320
3369,0.0,306,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,TCL,,,320x480
3370,0.0,40,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,TracFone,,,320x480
3371,0.0,14,0,320.0,480.0,,5,MOPUB,949295212,ABOVE_THE_FOLD,USA,Safari,iOS,Verizon,Apple,,,320x480
3372,0.0,2,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Cat,,,480x320
3373,0.0,1,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Vivo,,en,-1x-1
3374,0.0,2,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Alcatel,M,,320x480
3375,0.0,6,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Asus,,en,-1x-1
3376,0.0,1,0,,,,5,GOOGLE_ADX,com.scopely.wheeloffortune,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,Samsung,,en,-1x-1
3377,0.0,5,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,C-Spire Wireless,Motorola,,,480x320
3378,0.0,1,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Android Browser,Android,,TCL,M,,320x480
3379,0.0,36,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,C-Spire Wireless,LG,,en,-1x-1
3380,0.0,1,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HMD,M,,320x480
3381,0.0,2,0,,,,5,GOOGLE_ADX,com.karmangames.hearts,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Samsung,,pt,-1x-1
3382,0.0,31,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,T-Mobile,,,320x480
3383,0.0,2,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,M4Tel,,es,-1x-1
3384,0.0,116,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,ZTE,,,320x480
3385,0.0,1,0,320.0,50.0,,5,APP_LOVIN,1200891906,ABOVE_THE_FOLD,USA,Safari,iOS,AT&T,Apple,,,320x50
3386,0.0,35,0,320.0,480.0,,5,MOPUB,com.dna.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Huawei,M,,320x480
3387,0.0,9,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Google,M,,320x480
3388,0.0,419,0,320.0,480.0,,5,MOPUB,com.color.call.flash.colorphone,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,LG,M,,320x480
3389,0.0,2516,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Alcatel,M,,320x480
3390,0.0,4,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Android Browser,Android,,Samsung,,en,-1x-1
3391,0.0,552,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,,,480x320
3392,0.0,4,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Cherry Mobile,M,,320x480
3393,0.0,2,0,320.0,480.0,,5,APP_LOVIN,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Android Browser,Android,,-1,M,,320x480
3394,0.0,1,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Xiaomi,,en,-1x-1
3395,0.0,4,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Android Browser,Android,AT&T,ZTE,M,,320x480
3396,0.0,4,0,320.0,480.0,,5,APP_LOVIN,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Sony,M,,320x480
3397,0.0,5,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Huawei,,nl,-1x-1
3398,0.0,2,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Viaero,Samsung,M,,320x480
3399,0.0,38,0,320.0,480.0,,5,APP_LOVIN,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,TCL,M,,320x480
3400,0.0,25,0,320.0,480.0,,5,APP_LOVIN,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,LG,M,,320x480
3401,0.0,1,0,320.0,480.0,1.0,5,APP_LOVIN,se.ace.fishinc,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,M,,320x480
3402,0.0,2,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Kyocera,M,,320x480
3403,0.0,171,0,320.0,480.0,,5,MOPUB,com.health.drinkwater.reminder,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Samsung,M,,320x480
3404,0.0,10,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Acer,,fr,-1x-1
3405,0.0,5,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Alcatel,,es,-1x-1
3406,0.0,4,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellular One,Blu,,en,-1x-1
