,CVR,Imps,conversions,banner_width,banner_height,rewarded,campaign_id,inventory_source,app_bundle,ad_position,geo_country,platform_browser,platform_os,platform_carrier,platform_device_make,video_player_size,content_language,ad_size,score,cell_maturity_pct,inv_maturity_pct,inv_cvr,geo_cvr,inv_combo_cvr,value
612,0.0,5,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,ZTE,,,320x480,0.000492876686621,9.29022668153103e-05,1.0,0.0001,0.00018398334040961565,0.0001,3.1605463784748546
613,0.0,6,0,320.0,480.0,,5,MOPUB,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Blu,M,,320x480,8.09564371593e-05,0.00011148272017837236,1.0,0.0001,0.00018398334040961565,0.0001,0.8951595367969085
614,0.00035473572188719397,2819,1,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,LG,M,,320x480,0.00423833029345,0.2,1.0,0.0001,0.00018398334040961565,0.0001,10.0
615,0.0,3,0,480.0,320.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,M,,480x320,5.18817832926e-05,5.574136008918618e-05,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,0.6172654673608178
616,0.0,1,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Essential,M,,320x480,1.15042855242e-08,1.858045336306206e-05,0.2,0.0001,0.00018398334040961565,0.00016718667232769254,0.7523877659553847
617,0.0,8,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Q-innovations,,en,-1x-1,0.000223318013013,0.00014864362690449647,1.0,0.0001,0.00018398334040961565,0.0001,1.678008775761011
618,0.0,2,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,HMD,,,320x480,4.20779033448e-05,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,0.6814020696778298
619,0.0,1,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Doppio,M,,320x480,0.000577491591685,1.858045336306206e-05,1.0,9.249781088514239e-05,0.00018398334040961565,9.249781088514239e-05,3.5923816597163993
620,0.0,2,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,TCL,,es,-1x-1,2.3520871764e-05,3.716090672612412e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.49919803397326945
621,0.0,19,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Huawei,,,320x480,0.000234995837673,0.0003530286138981791,1.0,0.0001,0.00018398334040961565,0.0001,1.7418857916203234
622,0.0,2,0,,,,5,GOOGLE_ADX,com.karmangames.hearts,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Asus,,en,-1x-1,8.52616449265e-06,3.716090672612412e-05,0.4,0.0001,0.00018398334040961565,0.00015039000424576937,0.7236193964709184
623,0.0,1,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.ginrummyfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Sony,,,320x480,0.000114371527161,1.858045336306206e-05,1.0,0.0001,0.00018398334040961565,0.0001,1.0790234837846862
624,0.0,1,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,ZTE,,es,-1x-1,4.55789184173e-09,1.858045336306206e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.3698703131311268
625,0.0,24,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.ginrummyfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,T-Mobile,,,320x480,6.32032015346e-06,0.0004459308807134894,1.0,0.0001,0.00018398334040961565,0.0001,0.48452470327401115
626,0.0,4,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.euchrefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Blu,,,320x480,0.00121498433873,7.432181345224824e-05,1.0,0.0001,0.00018398334040961565,0.0001,7.131925202911422
627,0.0,41,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,LG,,en,-1x-1,0.000191500832443,0.0007617985878855444,0.44674842066146414,8.318083513558476e-05,0.00018398334040961565,0.00013894998037972345,1.6772708053323855
628,0.0,17,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,ZTE,M,,320x480,0.000587680435274,0.000315867707172055,1.0,9.249781088514239e-05,0.00018398334040961565,9.249781088514239e-05,3.6474083112747278
629,0.0,7,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,SPC,,,480x320,0.000847129849717,0.0001300631735414344,1.0,0.0001,0.00018398334040961565,0.0001,5.108598239873451
630,0.0,6,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Vonino,M,,320x480,3.16053083225e-05,0.00011148272017837236,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,0.5057211382887102
631,0.0136986301369863,73,1,320.0,480.0,,5,MOPUB,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,TCL,,,320x480,0.000631701841485,0.2,1.0,0.0001,0.00018398334040961565,0.0001,10.0
632,0.0,20,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Q-innovations,M,,320x480,0.000160911600688,0.0003716090672612412,1.0,0.0001,0.00018398334040961565,0.0001,1.3345290182011538
633,0.0,3,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Xiaomi,M,,320x480,0.000117008981761,5.574136008918618e-05,1.0,0.0001,0.00018398334040961565,0.0001,1.0934889178065252
634,0.0,40,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,,ko,-1x-1,3.2304211345e-05,0.0007432181345224824,1.0,7.687534662544684e-05,0.00018398334040961565,7.687534662544684e-05,0.5232065010749968
635,0.0,2429,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Samsung,,,320x480,0.00213794317096,0.04513192121887774,1.0,0.0001,0.00018398334040961565,0.0001,10.0
636,0.0,78,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.spadesfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,OnePlus,,,320x480,0.00107794604264,0.0014492753623188406,1.0,0.0001,0.00018398334040961565,0.0001,6.370167393631304
637,0.0,2,0,320.0,480.0,,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Carolina West,Motorola,M,,320x480,0.000919614336453,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,5.507689401525233
638,0.0,9,0,320.0,480.0,,5,APP_LOVIN,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Android Browser,Android,Sprint,Samsung,M,,320x480,0.000199057772988,0.00016722408026755852,1.0,0.0001,0.00018398334040961565,0.0001,1.5445677031288263
639,0.0,296,0,480.0,320.0,1.0,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Samsung,M,,480x320,6.85157065163e-05,0.005499814195466369,1.0,0.0001,0.00018398334040961565,0.0001,0.822202360465363
640,0.0,1,0,320.0,50.0,,5,RUBICON,1193508329,POSITION_UNKNOWN,USA,Safari,iOS,Verizon,Apple,,,320x50,2.14108709429e-07,1.858045336306206e-05,0.0017837235228539575,0.0,0.00018398334040961565,0.00018365516499751377,0.8276087585183464
641,0.0,9,0,320.0,480.0,,5,MOPUB,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellular One,Motorola,M,,320x480,0.000777576933615,0.00016722408026755852,1.0,0.0001,0.00018398334040961565,0.0001,4.725939374904561
642,0.0,3,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Lanix,M,,320x480,0.000577491591685,5.574136008918618e-05,1.0,9.249781088514239e-05,0.00018398334040961565,9.249781088514239e-05,3.5922571726479173
643,0.0,449,0,320.0,480.0,,5,MOPUB,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Alcatel,M,,320x480,3.18547859024e-06,0.008342623560014865,1.0,0.0001,0.00018398334040961565,0.0001,0.4632159442226283
644,0.0,4,0,,,,5,GOOGLE_ADX,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Asus,,en,-1x-1,1.41359339523e-06,7.432181345224824e-05,0.9887402452619845,3.758409441124517e-05,0.00018398334040961565,3.923251401501724e-05,0.18430597227928008
645,0.0,60,0,320.0,480.0,,5,APP_LOVIN,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,LG,M,,320x480,0.000763876829296,0.0011148272017837235,1.0,0.0001,0.00018398334040961565,0.0001,4.646507194186551
646,0.0,8,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,NUU Mobile,,,320x480,0.00202219397761,0.00014864362690449647,1.0,0.0001,0.00018398334040961565,0.0001,10.0
647,0.0,46,0,,,,5,GOOGLE_ADX,com.karmangames.pinochle,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,,en,-1x-1,0.0004121781094,0.0008547008547008547,1.0,0.0001,0.00018398334040961565,0.0001,2.714790806360684
648,0.0,4,0,320.0,480.0,,5,APP_LOVIN,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,RCA,M,,320x480,0.000195494561922,7.432181345224824e-05,0.05986622073578595,0.0,0.00018398334040961565,0.00017296895314094634,1.8534434553221064
649,0.0,15,0,320.0,480.0,,5,MOPUB,com.dna.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Huawei,M,,320x480,0.000691817142069,0.0002787068004459309,0.03058342623560015,0.0,0.00018398334040961565,0.00017835649948961884,4.606385912525429
650,0.0,1,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Haier,,en,-1x-1,1.12049847303e-05,1.858045336306206e-05,0.44674842066146414,8.318083513558476e-05,0.00018398334040961565,0.00013894998037972345,0.6868883779887731
651,0.0,128,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Motorola,,,320x480,2.31474260204e-07,0.0023782980304719436,1.0,0.0001,0.00018398334040961565,0.0001,0.4500812068420003
652,0.0,4,0,320.0,480.0,,5,MOPUB,com.waplog.social,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,M,,320x480,5.60180887987e-05,7.432181345224824e-05,0.019881085098476404,0.0,0.00018398334040961565,0.00018032555196223013,1.1194766447829894
653,0.0,1080,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Motorola,M,,320x480,3.0510329907e-06,0.020066889632107024,1.0,0.0001,0.00018398334040961565,0.0001,0.4564411129213551
654,0.0,1,0,480.0,320.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Q-innovations,M,,480x320,8.83769389475e-05,1.858045336306206e-05,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,0.8373423299104749
655,0.0,6,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HTC,M,,480x320,1.3803623915e-05,0.00011148272017837236,0.4536603493125233,8.1913499344692e-05,0.00018398334040961565,0.00013767830065782865,0.6953878464076828
656,0.0,487,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Motorola,M,,320x480,0.000592827389482,0.009048680787811222,1.0,9.249781088514239e-05,0.00018398334040961565,9.249781088514239e-05,3.645784346264316
657,0.0,10,0,320.0,480.0,1.0,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,M,,320x480,1.2670493561e-05,0.0001858045336306206,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,0.40155809073523013
658,0.0,1,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,-1,,en,-1x-1,2.65965496737e-07,1.858045336306206e-05,1.0,7.687534662544684e-05,0.00018398334040961565,7.687534662544684e-05,0.34739470344380297
659,0.0,2,0,320.0,480.0,1.0,5,APP_LOVIN,com.clubcooee.cooee,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Asus,M,,320x480,1.29634709083e-05,3.716090672612412e-05,0.0010405053883314752,0.0,0.00018398334040961565,0.00018379190475255626,0.8983261033413393
660,0.0,4,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Android Browser,Android,,LG,M,,320x480,0.000141537137097,7.432181345224824e-05,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,1.1296572769083393
661,0.0,143,0,480.0,320.0,,5,MOPUB,com.gsn.android.tripeaks,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,M,,480x320,7.72409566707e-06,0.0026570048309178746,1.0,3.2590983161325374e-05,0.00018398334040961565,3.2590983161325374e-05,0.18860636359881977
662,0.0,7771,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,ZTE,M,,320x480,7.42108068152e-06,0.14438870308435525,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,0.31415354555729336
663,0.0,15,0,320.0,480.0,,5,APP_LOVIN,com.fingerstudios.solitaire.classic,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Google,M,,320x480,7.09247069608e-06,0.0002787068004459309,0.05986622073578595,0.0,0.00018398334040961565,0.00017296895314094634,0.8171179562460917
664,0.0,1,0,,,,5,GOOGLE_ADX,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Samsung,,en,-1x-1,2.32595402849e-06,1.858045336306206e-05,0.44674842066146414,8.318083513558476e-05,0.00018398334040961565,0.00013894998037972345,0.6380545340108975
665,0.0,26,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Essential,,,480x320,0.000847129849717,0.0004830917874396135,1.0,0.0001,0.00018398334040961565,0.0001,5.1069264201833136
666,0.0,2,0,320.0,480.0,,5,MOPUB,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Bluegrass Cellular,Samsung,M,,320x480,0.000575751706492,3.716090672612412e-05,1.0,0.0001,0.00018398334040961565,0.0001,3.6165088279753252
667,0.0,17,0,320.0,480.0,1.0,5,MOPUB,com.chapitos.offtrackchallenge,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Motorola,M,,320x480,0.000216617190745,0.000315867707172055,0.0008918617614269787,0.0,0.00018398334040961565,0.00018381925270356472,2.01794876155724
668,0.0,4,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Huawei,,en,-1x-1,0.000166528188856,7.432181345224824e-05,1.0,0.0001,0.00018398334040961565,0.0001,1.3658059944163405
669,0.0,10,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,BlackBerry,,,320x480,0.00024005616433,0.0001858045336306206,1.0,0.0001,0.00018398334040961565,0.0001,1.7699929839298925
670,0.0,2,0,,,,5,GOOGLE_ADX,com.lyoomatch.jewelscrush.princessadventure,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Coolpad,,en,-1x-1,0.000163358956343,3.716090672612412e-05,0.007803790412486066,0.0,0.00018398334040961565,0.00018254757298166998,1.7198740673026538
671,0.0,5,0,480.0,320.0,1.0,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,ZTE,M,,480x320,1.89365277947e-06,9.29022668153103e-05,1.0,0.0001,0.00018398334040961565,0.0001,0.4603677595304985
672,0.0,3,0,,,,5,GOOGLE_ADX,com.karmangames.hearts,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,bq,,pt,-1x-1,0.000251062127063,5.574136008918618e-05,0.4,0.0001,0.00018398334040961565,0.00015039000424576937,2.057484830513413
673,0.0,5,0,320.0,480.0,,5,MOPUB,com.classic.solitaire,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Oukitel,M,,320x480,0.000577491591685,9.29022668153103e-05,1.0,9.249781088514239e-05,0.00018398334040961565,9.249781088514239e-05,3.5921326855794358
674,0.0,4,0,,,,5,GOOGLE_ADX,com.cardgame.pyramid.fishdom,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,BlackBerry,,en,-1x-1,0.000163358956343,7.432181345224824e-05,0.18127090301003346,0.0,0.00018398334040961565,0.00015063251415476224,1.5762038915054504
675,0.00034015533760417256,17639,6,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Samsung,,,320x480,0.0021106810309,1.0,1.0,0.0001,0.00018398334040961565,0.0001,5.172079069337553
676,0.0,1,0,480.0,320.0,1.0,5,MOPUB,com.gsn.android.tripeaks,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,ZTE,M,,480x320,2.8668446248e-06,1.858045336306206e-05,1.0,3.2590983161325374e-05,0.00018398334040961565,3.2590983161325374e-05,0.1624237755497865
677,0.0,11,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Kyocera,,,320x480,9.23441120904e-07,0.00020438498699368264,1.0,0.0001,0.00018398334040961565,0.0001,0.4549757899839677
678,0.0,96,0,320.0,480.0,,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Kyocera,M,,320x480,1.98815860131e-06,0.0017837235228539577,1.0,0.0001,0.00018398334040961565,0.0001,0.46002527891945644
679,0.0,197,0,480.0,320.0,,5,MOPUB,com.gsn.android.tripeaks,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HTC,M,,480x320,3.03803572024e-05,0.0036603493125232254,1.0,3.2590983161325374e-05,0.00018398334040961565,3.2590983161325374e-05,0.312598903327119
680,0.0,27,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.solitairefree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Kyocera,,,320x480,1.7966536916e-06,0.0005016722408026755,1.0,0.0001,0.00018398334040961565,0.0001,0.45962625252698164
681,0.0,160,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.chessfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,-1,,,320x480,0.000682449142914,0.0029728725380899295,1.0,0.0001,0.00018398334040961565,0.0001,4.191839678179895
682,0.0,54,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HMD,M,,320x480,3.16053083225e-05,0.001003344481605351,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,0.5052512514403791
683,0.0,18,0,320.0,480.0,,5,APP_LOVIN,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,HTC,M,,320x480,0.000165794655913,0.00033444816053511704,1.0,0.0001,0.00018398334040961565,0.0001,1.361426134852749
684,0.0,5,0,,,,5,GOOGLE_ADX,com.cardgame.solitaire.full,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Xiaomi,,en,-1x-1,5.47347844986e-05,9.29022668153103e-05,0.22125603864734303,0.0,0.00018398334040961565,0.0001432759153334785,0.9456909555286127
685,0.0,2,0,320.0,480.0,,5,MOPUB,com.gazeus.euchre,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,RCA,M,,320x480,0.000691817142069,3.716090672612412e-05,0.2287625418060201,0.0,0.00018398334040961565,0.00014189484380754973,4.443366171046756
686,0.0,36,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Huawei,,en,-1x-1,3.21214865835e-05,0.0006688963210702341,1.0,4.685282857219352e-05,0.00018398334040961565,4.685282857219352e-05,0.3872417766397874
687,0.0,14,0,480.0,320.0,,5,MOPUB,com.glu.deerhunt16,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Huawei,,,480x320,0.000332438998157,0.0002601263470828688,1.0,0.0001,0.00018398334040961565,0.0001,2.2778520459788663
688,0.0,14,0,480.0,320.0,,5,APP_LOVIN,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Xiaomi,M,,480x320,0.000175496577867,0.0002601263470828688,0.4,0.0001,0.00018398334040961565,0.00015039000424576937,1.6415623389436207
689,0.0,4,0,320.0,480.0,,5,MOPUB,com.guardian.security.pri,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Alcatel,M,,320x480,4.20752148784e-05,7.432181345224824e-05,0.2,0.0001,0.00018398334040961565,0.00016718667232769254,0.9836759436910986
690,0.0,25,0,320.0,480.0,,5,MOPUB,com.gazeus.euchre,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,ZTE,M,,320x480,3.93107347918e-06,0.00046451133407655144,0.2287625418060201,0.0,0.00018398334040961565,0.00014189484380754973,0.659809012312555
691,0.0,2,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,West Central,Motorola,,en,-1x-1,3.85021166949e-06,3.716090672612412e-05,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.3910130583512895
692,0.0,62,0,,,,5,GOOGLE_ADX,bubble.shoot.fruit.splash.game2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,LG,,es,-1x-1,8.73633507581e-06,0.0011519881085098476,1.0,8.218952905399852e-05,0.00018398334040961565,8.218952905399852e-05,0.41737899608878076
693,0.0,18,0,320.0,480.0,,5,MOPUB,uk.co.aifactory.heartsfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,Kyoceera,,,320x480,0.000134856963996,0.00033444816053511704,1.0,0.0001,0.00018398334040961565,0.0001,1.1913205645800136
694,0.0,5,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Android Browser,Android,,Motorola,,en,-1x-1,1.36838780236e-05,9.29022668153103e-05,1.0,0.0001,0.00018398334040961565,0.0001,0.5252085216799562
695,0.0,9,0,,,,5,GOOGLE_ADX,com.karmangames.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Cellular One,Motorola,,en,-1x-1,0.000117608738947,0.00016722408026755852,1.0,0.0001,0.00018398334040961565,0.0001,1.096666117102357
696,0.0,454,0,320.0,480.0,,5,APP_LOVIN,game.bubble.shooter.dragon.pop,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,TCL,M,,320x480,4.67663594463e-05,0.008435525826830175,1.0,7.376681741577816e-05,0.00018398334040961565,7.376681741577816e-05,0.5840818516936019
697,0.0,184,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,T-Mobile,Motorola,M,,320x480,0.000123568912386,0.003418803418803419,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,1.0274669428498049
698,0.0,3,0,,,,5,GOOGLE_ADX,com.scopely.yux,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,NUU Mobile,,en,-1x-1,3.21214865835e-05,5.574136008918618e-05,1.0,4.685282857219352e-05,0.00018398334040961565,4.685282857219352e-05,0.3874838941054264
699,0.0,2,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Essential,,en,-1x-1,7.14074246844e-07,3.716090672612412e-05,1.0,7.687534662544684e-05,0.00018398334040961565,7.687534662544684e-05,0.34985205170599293
700,0.0,84,0,,,,5,GOOGLE_ADX,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,HTC,,en,-1x-1,0.000118153642688,0.001560758082497213,1.0,7.687534662544684e-05,0.00018398334040961565,7.687534662544684e-05,0.9942621292415496
701,0.0,10,0,320.0,480.0,,5,MOPUB,com.color.call.flash.colorphone,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,Asus,M,,320x480,2.23926126637e-05,0.0001858045336306206,0.19966555183946488,0.0,0.00018398334040961565,0.00014724820521746162,0.7856186929636717
702,0.0,17,0,320.0,480.0,,5,MOPUB,com.fiogonia.spades,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,AT&T,Yulong,M,,320x480,7.19216550351e-05,0.000315867707172055,1.0,0.0001,0.00018398334040961565,0.0001,0.8452975801981043
703,0.0,63,0,320.0,480.0,,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,U.S. Cellular,LG,M,,320x480,0.000490695354529,0.0011705685618729096,1.0,0.0001,0.00018398334040961565,0.0001,3.14536720285122
704,0.0,105,0,320.0,480.0,,5,MOPUB,com.itchmedia.ta3,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Verizon,HTC,M,,320x480,1.15747729978e-06,0.0019509476031215162,1.0,0.0001,0.00018398334040961565,0.0001,0.4553793604594109
705,0.0,28,0,480.0,320.0,,5,MOPUB,uk.co.aifactory.backgammonfree,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,,RCA,,,480x320,0.000847129849717,0.0005202526941657376,1.0,0.0001,0.00018398334040961565,0.0001,5.106750439163299
706,0.0,6,0,320.0,480.0,,5,APP_LOVIN,com.freegame.solitaire.basic2,ABOVE_THE_FOLD,USA,Chrome Mobile,Android,Sprint,Unimax,M,,320x480,0.000115540729894,0.00011148272017837236,1.0,7.806325074891931e-05,0.00018398334040961565,7.806325074891931e-05,0.9866507252951398
